date,US_INTERNET,US_SEMICONDUCTOR,US_NEW_ENERGY,US_HEALTHCARE,US_FINANCIALS,US_REAL_ESTATE_CHAIN,US_ENERGY,US_MATERIALS,US_INDUSTRIALS,US_UTILITIES,CN_INTERNET,CN_SEMICONDUCTOR,CN_NEW_ENERGY,CN_HEALTHCARE,CN_FINANCIALS,CN_REAL_ESTATE_CHAIN,CN_ENERGY,CN_MATERIALS,CN_INDUSTRIALS,CN_UTILITIES
2023-09-19,74146724.81994629,802967756.4575195,5036424.383163452,785457654.5959473,1201448923.0945587,259636032.46154785,1514063324.1119385,313435418.60809326,737886166.9265747,733875109.167099,586305040.2842293,287730850.4928589,122799453.53443623,386228297.8746295,47840889.19196981,133305250.45359135,15136647.775440812,64991783.08082819,211909222.60830402,46001787.04060578
2023-09-20,65283339.3157959,988701614.2272949,6818636.502075195,797867204.0428162,1044638124.1073608,266264208.70666504,1486144826.3763428,353093688.6291504,827458846.497345,552966047.8210449,500633165.51760435,228484956.20422363,244737506.46425486,365820197.58084166,47374066.632682085,88984400.64564943,7593639.990039825,69504938.68848681,213043364.89669085,65814715.64337611
2023-09-21,57491135.778808594,1375492774.3469238,7449493.38684082,993738263.4124756,1563035575.3292084,438760598.6999512,1772362457.86438,504497770.8190918,877214366.2841797,748482527.8045654,739280426.5428782,216810965.26050568,130445835.73430777,360509247.75102735,48438558.340108395,96732937.5,11601050.104498863,74617351.64087272,201177024.192667,82658296.46510649
2023-09-22,54698356.52770996,1026839889.3096924,4442707.461547852,968167360.0944519,1344208019.436264,253850938.41552734,1719002208.7181091,447324488.4277344,1073888982.8735352,716948582.3451996,1090447374.6203136,324311860.1355314,153303398.30374718,465528363.40110594,62201631.9974184,109753486.73125505,13453585.966980457,98845978.29937935,217173978.02767754,53424840.19051194
2023-09-25,66361665.966796875,1108738506.5933228,8007040.688705444,852991005.5091858,1297415563.8031006,371336589.1365051,1451196136.062622,308897122.4090576,723582272.8729248,719841239.7167206,441102589.0681915,229406257.35936248,117218673.5212326,766684306.2799151,51502141.19308591,128083707.57155418,11240242.573234081,68479810.08777618,176509558.03276527,41380237.5
2023-09-26,62738676.97753906,930304678.7368774,5738552.238845825,1016039150.7415771,1472205948.5786438,285492815.45562744,1376463200.6835938,404355684.84420776,1113117290.4815674,1322470781.2911987,580803310.4492903,221224674.13954735,96569803.49154472,292808972.80925584,44667041.99695587,89644939.51424956,17837361.78381443,57729802.45873332,242115710.88649035,43350316.625
2023-09-27,42127933.79058838,1234740421.585083,4018644.8455810547,1219026686.0366821,1571745965.164566,332161189.3310547,1951675344.2276,407264470.2758789,1237170655.9623718,1441271985.948944,555128830.5552006,321375874.5399399,137641141.17264748,741241757.0191127,40718268.69054437,99107190.0368452,9038999.810814857,117734767.9115653,204829789.3100977,136661041.81585455
2023-09-28,63107036.726379395,1536194773.4970093,3370688.6627197266,1130791007.1029663,2040989886.9003296,324352867.12646484,2045528778.6575317,350694214.45770264,960944456.640625,2091499832.3936462,573561971.2917745,286989072.1500516,128692193.16126108,434748995.1923156,42482243.8582778,93004288.10404658,14308436.788618565,64695824.95880127,238184228.98275852,38882212.21513063
2023-09-29,71457397.2732544,1142111889.326477,8349331.285476685,1560341697.782135,1679634906.4035416,258047238.432312,2000414708.3526611,436400992.5842285,1076455768.4913635,1241397231.1832428,,,,,,,,,,
2023-10-02,49820746.896362305,1240695512.2589111,6139164.440917969,1968473926.1169434,1554871279.964447,367983601.07803345,2050993010.9825134,830735125.9567261,1069544644.152832,2889341759.590149,,,,,,,,,,
